Branch-instructions,Branch-misses,Bus-cycles,Cache-misses,Cache-references,CPU-cycles,Instructions,L1 dcache load misses, L1 dcache loads,L1 dcache stores,L1 icache load misses,LLC-load-misses, LLC-loads,LLC-store-misses,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,class
10804,2315,157164,1170,178573,713792,363674,46,181622,184816,504,89,365,85,364,12349,107963,1,77,55,1
9993,1948,144798,1085,230714,989377,447517,111,577948,576150,4168,135,899,143,909,8681,74930,0,0,0,1
76719,6068,529613,2270,812665,3199612,1602723,161,321440,329220,362,47,1023,44,1139,14665,127752,0,0,0,1
39151,3333,358540,2345,178031,708817,360755,483,621181,616317,1254,402,5238,408,5052,255,40252,0,1,0,1
85190,6037,528711,2082,290161,1165531,566141,197,398937,397883,28,11,684,15,770,198,68158,0,118,111,1
201882,26575,1490706,2458,242389,934390,475651,415,574345,575211,336,396,4509,395,4358,6818,113765,0,2,0,1
42179,7259,359252,28,178864,715563,364193,37,181801,185344,525,7,129,3,119,7105,61839,2,2,0,1
61164,10027,527131,161,287133,1161132,559743,25,325060,322497,2557,210,651,215,661,11319,97918,1,2,0,1
47441,7788,413861,58,238136,953106,468194,20,216546,216515,124,12,818,10,898,8809,76880,0,10,0,1
51960,8538,416237,20,177824,733221,358922,20,207319,207381,370,324,5104,331,4965,8813,76552,0,61,52,1
27237,4480,220198,20,241397,972501,469536,113,287642,287993,1561,35,1331,33,1133,15007,131013,1,2,1,1
42699,7318,358397,28,1048637,4102289,2064709,35,181742,184971,507,354,4921,360,4771,231,52256,17,0,0,1
41777,7125,358975,46,175697,711428,357197,124,624828,623152,3856,21,514,16,608,474,157669,55,0,0,1
57966,9441,494793,70,292537,1173330,571550,36,180922,184356,539,226,2787,238,2625,7060,61447,2,1,0,1
121766,20184,992210,22,231324,939764,453355,25,326855,324868,2577,40,1247,39,1210,19204,166371,1,124,116,1
42517,7293,357803,51,325652,1263284,643257,20,224041,223672,112,359,5005,367,4848,6781,59279,1,0,0,1
133552,23592,1191205,33,166385,710571,339786,82,200769,200812,643,2281,6399,2318,6675,11100,96569,1,2,0,1
41035,7005,356330,59,286599,1150757,558100,109,289465,289798,1003,6006,20962,6005,20739,16045,138799,3,1,0,1
71823,11776,607915,24,243886,939150,478469,32,180882,184898,554,31,1015,31,1074,7117,62043,0,1,0,1
57460,9461,463230,20,347698,1375744,686783,125,629044,626242,4149,709,5877,715,5761,11026,95419,1,57,45,1
55347,9134,448145,20,178725,735496,363582,42,346569,351461,1628,132,1342,132,1420,16069,139500,2,4,0,1
53802,8859,460611,89,296842,1221341,580006,25,435441,432212,1387,257,4396,261,4269,6896,60340,1,0,0,1
91084,15001,755518,36,243061,931191,475165,43,388119,387660,433,12,676,10,716,19177,166018,4,0,0,1
41403,7095,359230,47,308822,1252583,609116,22,402984,403524,94,214,4239,222,4113,6751,59177,0,0,0,1
112692,18510,961638,200,320344,711581,538534,20,417124,416826,115,9,877,116,929,11269,97510,1,140,112,1
37932,3280,357667,2359,481961,1092522,779178,53,178502,181673,1456,189,4189,84,4056,15799,136798,1,2,0,1
104943,7039,593145,2255,454499,1025853,741324,25,308733,306585,2573,9,161,9,150,7122,61975,1,1,0,1
61721,5077,435724,1605,178485,714120,363325,21,285304,284896,147,18,184,14,186,10823,94679,1,2,0,1
4669,1275,83872,606,291257,1164829,566962,20,245122,245392,158,15,665,17,798,9308,80330,1,2,0,1
17869,4038,330586,2870,232939,925484,456280,120,217883,217740,1397,231,3986,234,3790,8905,78064,1,73,53,1
11434,2585,197931,1237,321879,1256225,637575,23,250931,251081,121,168,971,167,1026,16693,145486,1,2,0,1
10151,2037,146673,1098,349574,720810,491895,53,179355,182838,707,41,3823,45,3662,7127,62065,0,7,0,1
141685,8879,729878,1728,449794,1000251,617573,31,247576,245038,2657,11,709,13,836,12549,109377,1,54,3,1
40881,6985,359199,48,2728579,4600283,3766706,46,430532,430485,586,20,2089,26,2153,8778,75586,0,1,0,1
77868,12794,660642,70,171390,711274,347780,31,179937,183597,986,35,2204,37,2073,14126,123493,0,0,0,1
87438,14409,716948,39,289612,1177974,566561,52,320038,317572,3018,259,1347,260,1153,6692,58789,0,1,0,1
41667,7133,356227,72,242708,930189,474493,23,224383,223629,114,114,4147,118,4006,12546,108875,0,97,83,1
70620,11566,590509,29,367043,1500339,726188,20,338160,338949,180,12,159,5,159,12813,112355,3,2,0,1
97518,16012,815144,60,178231,708584,361747,109,174860,178524,1783,389,1290,393,1300,8343,72294,1,1,0,1
42032,7207,358809,70,232683,966044,453114,45,322206,319732,2805,13,720,11,794,6791,59522,1,3,0,1
70659,11536,613138,48,1064111,4188094,2099678,42,220179,219960,308,255,4157,257,4026,23254,201801,0,1,0,1
95337,15676,781473,36,174626,713203,355210,454,331377,331426,950,10,157,5,126,6903,65736,0,53,59,1
42682,7324,358890,29,236307,972833,459302,36,181274,185011,467,8,166,10,177,12145,91693,192,4,0,1
69126,11337,591544,64,367338,1416288,724790,58,325459,322998,2945,20,666,22,779,9635,80900,36,1,0,1
93787,15456,773544,38,179540,713781,365168,32,218384,217718,314,501,5356,503,5185,11190,91058,64,1,0,1
42250,7229,368394,47,240661,970297,467265,20,325594,326332,137,439,2629,440,2498,188,53487,30,0,0,1
112173,18323,951177,71,263071,1011114,516576,85,322148,328570,586,364,5122,370,4911,4713,84299,223,69,51,1
42668,7305,359088,29,177868,705626,358801,349,1205824,1202222,3059,60,806,57,878,1600,79332,74,1,0,1
68831,11159,597256,83,482980,1935024,946851,100,185316,189458,1042,295,3032,304,2908,1974,63267,130,1,0,1
57315,9439,462170,20,179612,716335,365374,61,630115,627409,3264,12,998,13,786,148,89927,73,0,0,1
54238,8989,449555,59,273497,1125013,532836,248,429522,440892,600,401,5011,406,4853,7104,61637,1,0,0,1
92866,15339,766812,45,233330,914569,456080,1299,1413480,1404527,2669,1564,4437,1616,4559,11326,86157,162,75,45,1
80314,13686,697728,44,439132,1728173,867623,65,178883,182834,942,5035,13635,5025,13475,9304,81393,41,5,0,1
122867,20216,1012443,86,171647,706185,349554,22,333650,331075,2659,15,1392,14,1466,11167,91303,68,0,0,1
64297,10614,520380,20,498120,1991291,975722,31,216397,215674,423,129,4016,133,3852,7111,61832,2,93,71,1
42947,9398,469901,82,178284,714447,363165,79,358464,359010,796,13,134,10,136,12164,105447,1,0,0,1
91487,12933,670225,37,333629,1338449,650632,33,180256,183804,557,253,555,254,551,9970,83996,51,3,1,1
52485,8651,422396,20,314670,1219179,619221,54,611353,608944,3128,221,1058,222,1080,4668,37593,26,80,59,1
60963,10124,494678,20,204549,839296,400823,41,182157,185751,531,7,118,4,108,7091,61606,1,3,0,1
32461,3189,368354,2476,45802,435718,103240,2914,56866,60068,6398,63,1031,73,1096,156,91616,0,0,0,1
41939,8144,683116,4895,67085,542381,140445,3876,162732,159900,9924,73,2273,66,2148,301,158059,0,0,0,1
26581,6440,452502,3479,44712,302955,97278,2996,116567,116814,6510,21,169,9,160,329,137357,0,0,0,1
12861,3332,205398,1632,44988,368481,96826,3274,156155,155908,10867,395,1079,397,1085,221,135223,0,0,0,1
10934,2366,184350,1208,54195,446755,116675,3389,90217,90466,8759,17,195,19,189,101,95828,0,0,0,1
12886,2602,219704,1643,240098,2349381,594111,2847,122946,122697,14020,12,149,10,150,1056,74662,12,0,0,1
24308,4980,431988,2512,22306,209061,47353,345,17661,18745,2228,230,545,228,538,111,116144,0,0,0,1
12200,2878,228862,1223,67744,637454,148427,3109,69347,68527,8215,85,261,87,273,105,104118,0,0,0,1
24415,4382,422482,2018,86296,661488,182285,4449,113704,113704,9599,146,456,143,447,145,86016,0,0,0,1
41088,8331,669163,4175,136189,711490,341313,2406,152540,156273,3785,8,179,10,197,127,136147,0,0,0,1
4371,1196,86232,522,201701,964010,390086,4564,218208,214801,13541,205,4274,212,4268,245,100242,0,0,0,1
23513,5911,463685,3568,125984,833337,247523,2983,73120,73383,7846,265,2583,263,2582,186,87242,0,0,0,1
3894,1001,114352,465,41233,388835,93196,1057,38545,38376,3952,119,948,118,946,246,137449,0,0,0,1
20548,4894,506002,3316,63633,597161,140001,2416,150845,153925,4500,1627,4094,1602,3984,98,97488,0,0,0,1
7225,1772,141929,1211,72029,545193,146682,3032,198417,195334,11940,2402,9234,2373,9012,143,86770,0,0,0,1
14161,3352,265810,2168,150971,708964,367268,3635,118430,118731,10876,1889,6163,1883,6152,115,112149,0,0,0,1
15950,3731,265666,2346,198391,1093458,415758,442,20290,21478,2716,21,1376,17,1427,97,95376,0,0,0,1
39603,3350,356068,2209,105959,518594,170532,3947,95420,94599,10618,291,7033,289,6915,150,86422,0,0,0,1
38057,5397,522858,3157,16263,130885,35251,3387,99271,99271,10348,20,3360,20,3347,199,114913,0,0,0,1
24196,4609,359603,3292,61791,628603,139089,365,17965,19156,2402,20,687,18,772,92,98596,0,0,0,1
3774,1011,73171,509,78743,646302,161535,3215,75408,74588,10253,246,7060,245,6902,283,81840,0,0,0,1
23491,5668,454679,3601,147480,730300,359103,3761,112790,112789,10628,25,3215,25,3220,284,142879,0,0,0,1
39593,3402,359265,2419,199373,981098,419412,62,174616,177662,940,18,780,16,883,164,100777,0,0,0,1
37386,4994,491239,3284,117183,742081,196142,29,236204,234440,4382,16,6597,20,6438,286,83253,0,0,0,1
17865,3607,291536,2146,20937,184543,44584,21,130943,130142,2228,145,4709,147,4851,258,110138,0,0,0,1
3773,1022,66365,469,88755,782753,192217,356,17141,18332,2348,21,902,21,794,99,93232,0,0,0,1
24493,5831,462514,3742,78311,593166,160222,3135,69638,68816,8849,225,6927,227,7259,66,66931,0,0,0,1
16797,4205,286672,2214,142496,709862,355924,1633,62642,62642,9708,26,4005,26,3532,151,87814,0,0,0,1
3981,1039,72703,464,205377,1091240,406792,2219,137063,140521,3448,187,1552,192,1437,139,135205,0,0,0,1
17687,4356,360041,2829,88146,647046,171574,3192,193788,191674,10124,19,2835,20,2921,247,114617,0,0,0,1
10724,2618,168093,1394,17030,147382,36672,5005,118604,117618,10601,257,7569,264,7426,218,82927,0,0,0,1
38153,3156,358912,2310,65273,595341,147863,2428,151078,154304,3678,1505,3707,1546,3861,115,112032,0,0,0,1
38549,5212,509858,3621,103114,679452,200934,4586,212923,209687,12414,92,4348,39,4315,93,101134,0,0,0,1
17204,3873,294579,2601,17002,144232,36630,4792,109782,110076,9978,260,2782,267,2588,146,86326,0,0,0,1
3829,1056,74974,506,92763,858598,199752,333,17140,18328,2233,17,668,16,737,117,112249,0,0,0,1
26797,6151,474620,3873,94124,691255,191485,3192,73792,72973,9110,23,6582,25,6456,160,98188,0,0,0,1
13523,3446,214265,1873,35507,364430,81518,1464,55308,55306,8830,212,3515,214,3505,133,86523,0,0,0,1
4412,1319,95976,631,60722,522827,133839,2325,152040,155974,3533,14,659,13,741,274,140711,0,2,0,1
17832,4228,349153,2765,88159,672193,182881,4047,185026,181335,10233,24,6497,25,6334,171,90683,0,0,0,1
11000,2535,164884,1430,138698,715414,345629,3925,113948,114223,11858,250,3509,250,3519,139,85947,0,0,0,1
39121,3518,389696,2895,242757,1400622,473779,1867,34558,35747,2462,18,577,17,661,118,110349,0,0,0,1
38024,4999,496652,3150,47954,321413,99565,3249,71585,72138,9506,25,6547,24,6394,98,96732,0,0,0,1
16439,3604,282849,2358,20585,201992,44200,1536,58382,57006,9387,22,3334,21,3338,134,86665,0,0,0,1
3751,1033,76496,496,68940,609429,152200,2363,153525,157266,4141,83,1047,79,1116,109,112659,0,0,0,1
20089,4965,415369,3401,155407,1105973,313825,4623,205827,203112,11256,24,6656,28,6504,104,103444,0,0,0,1
3774,1048,70190,450,150136,707176,366662,5107,118775,118170,11296,30,3303,30,3314,205,84889,0,0,0,1
15009,3259,295359,2137,199440,1086619,417639,343,17159,18351,2233,236,958,61,879,209,112493,0,0,0,1
16306,3766,292812,2497,106508,556382,173394,3299,71817,71242,8878,106,5843,109,6165,95,96048,0,0,0,1
36948,3135,357795,2357,16182,144198,35533,3197,82379,82132,8992,223,5192,222,4706,207,164565,0,0,0,1
40568,4966,526743,3373,62370,580116,141771,2398,145385,149190,4124,213,970,211,1054,114,179846,0,0,0,1
13151,2755,197123,1540,102296,643514,199503,4129,192046,188751,9209,26,6596,29,6436,272,119853,0,0,0,1
40931,3572,399105,3071,16523,139790,35740,4131,124026,123910,12891,21,3201,19,3215,257,110037,0,0,0,1
39112,5002,530065,3393,58653,544213,129783,345,17972,19162,2373,2359,6603,2464,6876,105,97043,0,0,0,1
10292,2065,167379,1421,92671,736312,192518,3246,74993,74170,8953,3448,15502,3357,15275,282,81173,0,0,0,1
6726,1525,136623,1177,142944,707679,350790,3131,79400,79648,9652,2213,12591,2244,12779,160,114260,0,0,0,1
14369,3113,243549,2082,198644,968611,382913,2208,141247,145276,4148,251,1173,252,1291,84,94558,0,0,0,1
27523,5849,394683,3652,107385,667891,208395,4455,211344,207361,10103,26,6598,30,6405,78,69414,0,0,0,1
39886,3277,358060,2400,231543,1377915,560678,3827,104908,106524,10669,23,3257,19,3256,147,86577,0,0,0,1
46519,6177,631885,4539,182243,1155410,313654,338,17715,18656,2390,8,680,13,786,115,111925,0,0,0,1
11753,2200,173278,1482,147669,708711,360091,3354,75284,74465,8841,22,6667,18,6497,92,96395,0,0,0,1
43524,3698,410885,3345,194457,960184,376881,3168,81364,81364,9263,875,6531,879,6753,134,86605,0,0,0,1
43746,6127,602399,3884,107231,668763,207832,2447,147719,150719,3944,326,2806,469,3495,184,114514,0,0,0,1
12632,2260,184978,1536,145211,706076,354700,3457,204505,201582,13423,7077,33934,7077,33598,238,136233,0,0,0,1
39266,3378,356932,2362,189105,955577,366832,5208,136502,136987,10378,2296,11501,2162,11277,219,83077,0,0,0,1
47048,6202,622452,4317,106081,751765,213854,2327,149193,152243,3567,343,2715,474,3371,126,112257,0,0,0,1
12159,2308,176909,1554,18663,162789,37465,3158,193633,190792,12115,4360,22533,4305,22066,108,95233,0,0,0,1
3959,1020,74962,468,61165,571326,138808,3414,92592,92826,9794,4460,20999,4433,21003,137,86661,0,0,0,1
14492,3094,257944,2010,74966,575970,154161,333,17481,18669,3050,398,3073,578,4216,104,112299,0,0,0,1
17332,3721,274256,2580,148868,711233,365690,5646,120176,119357,13262,4565,23169,4465,22287,189,98246,0,0,0,1
3607,1006,73579,465,191743,962764,372805,89,174349,178631,1192,4369,21042,4353,21012,135,86561,0,0,0,1
18462,3957,351601,2811,101451,729071,204469,94,245714,242351,4006,2747,8455,2934,9275,256,127165,0,0,0,1
13054,3334,222742,1509,177446,709490,361189,24,158085,157850,2844,3959,17262,3810,16621,94,98884,0,0,0,1
81379,230,358430,42,224954,970531,435498,43,181266,184539,591,5347,28118,5383,28132,490,98749,0,0,0,1
116444,1048,536922,489,142006,609131,278429,28,233498,230951,4243,1321,3465,1379,3541,247,110721,0,0,0,1
87829,110,378378,22,16849,141706,36354,21,174888,174831,2095,1903,7774,1856,7617,99,97693,0,0,0,1
37647,3072,356691,2297,64847,588862,144160,2137,41510,42700,3377,1917,8755,1899,8710,138,82020,0,0,0,1
38684,4540,496005,3271,144295,931329,290952,3291,70713,69893,7358,14,664,14,747,201,85080,0,0,0,1
19242,3655,272759,2063,18964,176729,40706,4952,108905,108903,9857,30,6511,32,6380,1671,110050,0,0,0,1
4258,1138,79300,517,64858,600839,141137,2339,151314,154358,4110,243,3738,239,3723,111,106587,0,0,0,1
15958,3502,294603,2362,69985,544317,145925,4261,192268,189181,9760,18,903,17,815,210,84015,0,0,0,1
26712,5655,392787,3292,17167,138333,36997,3346,94378,94924,8760,24,6692,26,6552,120,127252,0,0,0,1
34419,2810,359825,2154,64607,655118,146097,357,17486,18927,2286,20,3172,21,3168,110,106699,0,0,0,1
39993,4410,476688,2973,72915,613481,151266,3284,70781,69708,8530,15,671,11,758,141,86108,0,0,0,1
19715,3889,335297,3096,143809,708365,356169,4791,104214,104213,9280,20,6624,25,6529,254,125810,0,0,0,1
3871,1030,75175,456,180570,948602,373180,2446,150906,154072,3509,136,3968,135,3900,106,110564,0,0,0,1
15200,3360,307290,2280,132823,834536,242498,3198,193070,190059,12577,109,1038,111,1128,141,86325,0,0,0,1
10237,2324,158396,1331,16601,139706,36071,3732,120651,120902,11224,200,6144,200,5991,227,107337,0,0,0,1
38455,3311,357002,2455,66835,619275,149188,375,17391,18334,2220,37,4950,36,4932,102,106315,0,0,0,1
37783,4710,488114,3833,68167,540126,145428,3484,77053,76231,9641,184,1359,187,1504,223,83452,0,0,0,1
22806,4121,338920,2682,148056,708717,361660,3158,128083,128083,15016,39,6918,41,6702,118,112019,0,0,0,1
39151,3178,359289,2362,193016,969913,370506,2362,149944,153218,3660,38,3463,37,3467,184,117962,0,0,0,1
37435,4763,497100,3048,99837,740090,207026,3299,199405,196383,12205,254,1647,255,1435,54,37529,0,0,0,1
20615,3784,301830,2550,142100,709671,353563,4591,93058,93377,8635,28,6379,25,6205,145,86711,0,0,0,1
64545,5766,688382,3860,198394,965789,383141,345,17475,18913,2378,225,3467,229,3490,248,110314,0,0,0,1
24749,4460,503966,3610,82993,592884,164002,3412,73656,72587,8886,12,699,11,796,92,89806,0,0,0,1
5180,1381,101404,643,148678,713265,362521,1508,56574,56819,9360,11,962,10,744,205,82961,0,0,0,1
15190,3339,290493,2217,199933,1018902,387922,15489,390158,394233,35250,345,5463,348,5346,139,139584,0,0,0,1
12472,3141,206306,1414,84009,595183,165994,7614,222491,218717,15379,153,5448,152,5444,70,49376,0,0,0,1
38334,3081,357708,2303,145874,711349,355872,2127,81255,81852,1954,1728,4387,1790,4391,159,87536,0,0,0,1
38797,4702,493216,3095,195409,972737,380120,2442,153672,156523,3537,2230,8402,2210,8267,188,109489,0,0,0,1
36270,7464,378455,3417,1375870,2955032,2457229,35,356181,366920,523,283,1800,285,1864,240,85334,0,50,24,1
78764,8686,660220,3699,343912,724209,623013,24,633710,625282,470,49,1636,43,1516,148,133654,0,116,90,1
49560,7835,424059,2287,397911,979909,689458,43,474686,474920,712,70,1339,70,1336,103,107371,0,49,43,1
50661,8696,421269,3305,381641,826935,672042,126,486416,485767,602,661,1786,659,1797,102,106625,0,11,13,1
18478,5807,405820,3709,356741,819471,631133,24,189409,189120,28,300,722,297,713,165,64922,0,5,9,1
25661,7301,430833,4603,834535,1817064,1474187,34,345786,352329,335,13,519,11,605,928,5699,5,11,4,1
32481,8605,418898,5258,337609,705737,608091,1022,808744,804477,6769,28,2797,32,2664,2787,21210,54,264,246,1
21547,5641,446432,3675,365536,934092,639910,358,17803,18992,2394,175,264,226,406,11953,102676,504,280,337,1
28911,7962,426544,5251,367384,831740,646151,2126,57895,57074,7368,849,4225,802,4098,950,5973,4,407,488,1
36865,7328,393960,3429,392348,854464,692514,1182,46300,46301,4650,227,730,221,716,6147,36804,275,13,4,1
40001,3425,364346,2312,755750,1556008,1331068,1033,41670,41669,3788,19,538,15,637,26445,231403,1113,282,267,1
159922,11222,918941,3096,340003,713264,615216,2326,197592,197592,8828,335,4238,700,5405,978,6103,2,263,324,1
38570,3202,355543,2226,543424,1268596,948728,2268,146512,149974,4369,228,865,229,941,5260,33061,249,359,436,1
159475,11315,916001,3163,377127,848251,662900,3748,134857,131495,12947,28,2776,30,2654,26792,218433,1110,434,535,1
43515,3461,379928,2303,536272,1200779,947279,3315,217392,217684,11815,973,4889,976,4895,946,5940,2,2,8,1
90331,7740,660085,2957,324152,710363,588519,353,17694,18884,2242,10,539,13,605,5407,33107,243,665,715,1
83313,4648,386122,1098,406622,1000872,710909,4833,125407,124586,16944,528,4871,530,4752,26087,213656,1070,20,3,1
42543,7300,358155,24,760268,1604433,1337345,1245,43648,43649,4128,12,508,10,597,219,82926,0,247,222,1
61741,11447,612364,1553,339594,711957,615380,2385,69155,69404,8923,247,3248,250,3111,3297,126603,224,292,342,1
17571,3272,192536,1215,525330,1301284,921525,1700,131998,131747,6909,697,4024,705,4033,5428,51955,192,321,389,1
36027,2978,360390,2107,380563,854111,665278,57,331579,339276,672,16,516,15,608,149,166601,0,384,552,1
79937,9437,754730,4754,465862,1031210,821513,1885,389700,381943,7789,423,3574,426,3439,3384,148423,248,6,7,1
44934,8110,428700,2893,380924,826478,674075,738,454359,456071,2149,13,464,10,526,2576,58469,12,438,410,1
47291,9556,536187,3803,443261,899301,773626,828,384322,384704,3385,269,3324,276,3209,6064,55204,206,5,6,1
22709,5624,457284,3919,337533,708493,611041,153,400378,399893,532,803,4397,806,4411,6774,74848,200,478,499,1
25184,6816,447534,4614,362584,966402,636374,49,462839,463621,250,12,557,8,627,13562,122277,487,4,7,1
38869,3279,357187,2378,1987760,4171935,3490588,23,246778,245726,20,405,3915,411,3790,1113,6440,9,448,432,1
67622,8158,614220,3798,654381,1377222,1176839,44,343683,351572,344,816,4352,819,4368,5750,35502,254,5,5,1
54432,8014,468536,3162,830817,1899905,1449706,2316,620041,615029,9319,15,821,15,615,26046,210831,1072,491,481,1
48003,9646,538319,4212,321929,708492,584723,2397,151818,155533,4011,29,2746,31,2615,2985,62874,10,9,3,1
3766,979,76425,499,392170,966493,682580,4254,127819,124737,13402,5,46,2,43,7549,77661,216,255,240,1
21453,5674,397609,3886,782517,1652975,1377476,2953,98042,98513,9247,1550,6808,1562,6836,9261,89951,322,486,594,1
27963,5609,338081,2616,339492,714288,616260,3409,134030,133211,13339,12,725,12,607,9742,84047,397,261,321,1
84903,154,358449,29,539255,1275522,941739,6125,228298,228355,20633,388,3661,392,3528,10921,144669,388,679,635,1
88690,2703,506621,1617,377303,846664,662475,4365,235684,238019,8065,674,3898,677,3909,3952,42950,81,6,6,1
57960,5640,413335,1885,468038,1007087,824394,4074,247153,245320,15949,84,1317,83,890,3061,62827,5,262,231,1
26003,6080,360278,3043,503444,1044098,887507,74,329733,336756,747,20,2765,22,2593,8791,110623,246,468,556,1
37970,3243,358629,2390,332146,711419,601268,1963,385125,377835,8141,7,43,3,40,8044,77524,269,1,0,1
68519,8074,605750,3718,398878,972639,695676,637,419175,421111,1640,873,4418,880,4434,10033,88427,384,214,209,1
50751,7929,467408,3400,705938,1567016,1247428,917,455975,456403,3315,149,683,149,672,1172,6873,6,219,282,1
48217,9968,549828,4254,323130,703119,585119,2358,140482,144558,3832,12,728,13,613,2785,21369,36,13,3,1
4301,1170,92226,551,561653,1310488,985709,3840,140981,137182,13173,35,2873,36,2733,1886,14718,1,228,204,1
21464,5636,382370,3892,389874,851934,681513,4408,244589,245744,13260,8,52,3,45,1653,14692,0,278,368,1
64482,13924,781010,6639,440290,995709,777912,73,329774,337633,763,1034,5358,1200,5384,5852,114798,7,318,442,1
38668,3361,356233,2355,516392,1109362,913591,936,390253,382265,4326,18,448,13,525,3015,64993,10,323,438,1
87573,9114,685139,4152,337581,708747,610327,4063,126274,127048,11942,175,4548,552,4880,5828,92627,10,100,112,1
52919,10573,622366,4917,395197,963011,689434,2858,155264,159089,4188,14,538,9,612,10585,549670,3,98,74,1
27012,4732,255058,1451,714371,1556991,1261368,3503,132337,128448,12773,30,2793,36,2665,949,5836,2,22,4,1
40653,3450,356524,2810,339804,714330,617077,3529,214932,215438,12415,884,4316,963,4944,5480,34282,272,212,196,1
39463,6704,497047,3433,545134,1265423,950653,2256,146031,149353,3247,176,1056,92,430,36360,285716,2119,250,334,1
60929,6887,417383,2075,526849,1191201,927255,3451,128685,125437,11729,11,673,10,652,1035,6524,7,502,650,1
34507,7491,412295,3717,256570,582165,451231,3516,215988,216229,11398,23,2770,25,2595,5568,34738,268,324,386,1
42916,8369,411776,3199,338991,711030,613977,438,19652,20844,2890,320,978,317,993,27478,219334,1081,102,84,1
28796,6509,563799,6780,543820,1274105,951337,4496,123218,122396,16570,775,4166,781,4163,2991,63849,6,2,6,1
39917,3322,357826,2429,376943,849131,661072,1242,42672,42671,3920,17,74,14,58,1080,6571,4,235,229,1
38071,6762,494681,3873,486611,1101620,859066,2965,76074,76073,9312,13,501,7,619,3016,22319,43,1129,1408,1
62799,6994,419771,2074,448666,932565,789484,7026,200268,200268,17417,212,3181,219,3010,1866,14790,5,13,3,1
34931,7643,407085,3622,326657,715344,595142,3143,175342,175850,4805,73,229,66,223,1967,16012,4,202,172,1
42291,8079,411609,3552,441203,1085652,768607,3460,129083,129332,13401,855,4845,863,4861,10523,191889,19,252,309,1
26836,6306,535707,6122,1891344,3957481,3318815,3106,199332,198994,10457,387,1206,381,1205,1723,11177,8,366,478,1
3974,1009,60851,459,340774,718971,618525,2374,147630,151589,4017,13,74,12,64,2975,22208,44,431,531,1
14940,3371,265297,2149,557490,1322676,973954,3872,144809,141617,13973,259,928,257,1011,16938,140751,742,199,207,1
11318,2406,172235,1177,567774,1256305,998174,3909,259185,259008,12521,216,3273,226,3141,2919,59449,14,12,6,1
10221,1955,130526,1062,191447,523585,337420,362,18366,19554,2307,23,1716,22,1803,8972,75950,281,54,24,1
48781,4639,386619,2795,339251,711256,614971,5002,129758,128938,17678,37,1595,35,1453,7867,73062,290,7,5,1
53338,6719,493116,5404,544433,1311332,953692,1243,43978,43978,4154,915,4661,916,4672,7153,50445,368,2,0,1
3790,1012,72581,483,390409,854182,681486,2177,58809,58808,7427,134,689,137,684,10910,84803,494,2,0,1
14225,3139,243401,2024,465388,1004233,820946,1774,129671,129671,7232,13,751,14,628,5528,33450,155,10,6,1
10849,2271,176802,1146,378787,807491,668582,34,342479,349705,357,36,2879,39,2715,931,5654,2,43,25,1
10215,1927,139190,1056,464894,995524,816178,1836,400433,392924,7684,358,985,353,989,15685,121779,674,11,2,1
86564,5953,492490,1648,339193,715670,615825,715,393227,394846,2119,697,3958,705,3971,901,5766,4,2,0,1
35804,2919,360947,2196,412714,1040984,721810,1006,436290,436915,4344,12,773,13,605,5080,32844,138,3,0,1
69161,5490,507879,2362,2007225,4254269,3521324,335,17446,18636,2385,872,5350,874,5233,9938,181266,52,3,7,1
338238,5951,1509671,1828,339157,713395,615008,4753,123256,122435,16631,176,514,171,504,3338,63319,10,35,20,1
3687,1000,72545,447,531271,1282444,927227,1214,41699,41699,4020,1221,5981,1231,5989,12067,210131,112,7,6,1
14801,3262,279726,2097,386681,832601,676943,2284,59316,59316,7652,385,1434,381,1430,3056,62509,7,4,0,1
10253,2187,156794,1068,470728,1015413,831136,1526,50867,50867,4846,14,521,11,639,12691,213101,103,3,1,1
10047,1930,136111,1026,380899,827018,680204,1658,119839,119841,6514,404,3933,406,3767,3565,67778,12,4,7,1
11828,2114,169673,1392,448813,948959,778951,30,343546,350702,358,159,396,156,395,11616,207901,99,42,24,1
42997,8721,607984,7716,337131,707494,609789,1712,398536,390672,7930,800,5120,809,5141,2899,59149,6,12,9,1
12858,2728,203086,1462,410492,1005050,717296,634,441618,444299,1839,15,72,9,48,3101,62589,11,2,0,1
36630,2947,361703,2239,1433516,3033940,2520255,916,472578,472814,3878,8,562,10,651,8960,78205,280,3,0,1
61813,5763,490572,2538,337009,711344,613483,34,438783,438230,26,137,3922,266,4187,9987,86927,415,3,5,1
100773,5721,471269,1112,395610,966130,685598,20,478506,478912,22,11,530,9,575,4153,35151,197,34,20,1
60939,6029,689701,4562,1931969,4140657,3482261,36,344618,352496,276,2187,9638,2195,9523,5727,96180,15,94,7,1
135657,7302,643831,1092,312852,707801,569060,1774,403527,395757,7768,108,1103,102,1184,11989,201191,339,66,1,1
37439,3046,362940,2291,390912,976022,685410,769,408243,410304,2528,1023,7779,1030,7652,5409,50856,155,98,2,1
73813,5901,517044,2184,772615,1634262,1358643,881,393342,393477,3527,211,900,210,966,930,5644,2,10,6,1
86323,4834,414505,1116,338136,713579,614016,32,463631,464014,24,37,2959,40,2852,5517,34704,235,36,19,1
