Branch-instructions,Branch-misses,Bus-cycles,Cache-misses,Cache-references,CPU-cycles,Instructions,L1 dcache load misses, L1 dcache loads,L1 dcache stores,L1 icache load misses,LLC-load-misses, LLC-loads,LLC-store-misses,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,class
34375,7880,384448,3793,34181,176946,71378,3589,148929,150147,11543,11,672,13,666,732,8322,0,146,74,0
25184,7355,382702,5130,34870,161706,72492,3508,157145,155983,9591,10,632,10,628,642,7477,0,60,43,0
52576,7537,387724,2061,44485,247127,93129,4164,147783,148786,11723,213,1173,211,1172,643,7210,0,248,166,0
27647,7655,378350,4242,39370,281617,81440,3202,184711,184803,9663,662,4667,664,4676,711,8807,0,259,178,0
25659,6072,389104,3240,36632,232194,76267,3770,140231,139747,10077,47,501,48,489,677,7923,0,187,138,0
23473,7894,413235,5002,37962,196725,78074,5507,105846,105705,10346,172,965,168,1139,739,8478,0,127,91,0
23580,7524,393372,4986,38282,196474,79417,4006,97697,97516,6363,6,1047,7,920,745,8738,0,109,82,0
26431,8183,390514,4239,34089,178806,71062,2777,163500,165072,8000,11,842,11,796,773,9347,0,134,98,0
25271,7325,391960,4788,34406,184190,71516,1339,202478,200256,5061,7,795,8,795,666,7766,0,34,19,0
19095,8777,394228,6059,36284,211891,75395,3363,137785,138641,8855,9,332,7,340,762,9289,0,154,145,0
33924,8979,396864,6333,41067,245325,86508,4613,124138,124060,12491,356,1914,358,1929,672,7890,0,89,53,0
30512,8400,396333,3612,35345,186269,73242,5596,155823,157517,13534,234,668,234,645,711,7922,0,170,179,0
18913,8207,401946,5307,34412,151255,71661,3510,152330,150655,10106,144,1109,145,1119,792,9043,0,93,77,0
21418,9466,394875,6504,34360,174386,71564,4745,155450,155301,11810,12,461,9,449,671,7956,0,126,137,0
27103,8555,394256,4888,33870,155165,70582,6892,268584,270048,16370,225,1054,225,1059,650,8069,0,227,187,0
29578,9323,415444,5659,42055,252475,86059,5682,144591,145516,13197,1,145,2,141,727,7890,0,168,132,0
25067,8313,393833,4854,38361,204155,79536,1499,211006,209348,4978,31,483,34,486,667,8035,0,208,142,0
19792,8710,397202,6424,33874,173733,70586,4332,137380,136527,11324,218,553,217,551,708,7881,0,178,111,0
23998,7528,395122,4379,46567,322675,104585,3786,166423,167672,8366,412,1793,416,1831,870,10160,0,192,135,0
20479,8375,398172,5734,45677,273321,99371,4339,117613,116535,9946,277,1069,276,1063,737,8511,0,133,82,0
25929,7445,406429,4399,38235,217712,83536,4687,147820,147426,11520,9,208,5,189,802,9543,0,56,53,0
25629,7398,399478,4761,39480,237892,86648,4193,145669,145586,9970,44,780,47,777,666,7832,0,126,125,0
19236,8161,394639,5392,37399,174450,82050,4244,130727,130935,9360,31,445,33,459,671,7767,0,183,176,0
22252,6935,396176,5559,37444,193267,81388,5231,111664,111950,13208,220,1233,215,1232,666,8435,0,250,205,0
35106,8417,420805,7355,48909,346455,107198,6621,124340,124075,7144,684,1921,691,1939,722,7843,0,150,125,0
22523,8011,394230,5525,37897,223389,82528,3368,173545,173353,8150,32,247,27,214,800,9326,0,127,91,0
22360,7631,397762,4783,38393,208750,83859,5063,109279,110010,12646,307,2158,308,2176,675,7890,0,138,98,0
18367,8387,412688,5940,39598,239545,86297,4353,95854,95754,10866,23,836,24,823,682,7768,0,412,328,0
26044,8238,397334,5297,40640,260727,88494,4644,100430,100091,11646,25,845,21,844,611,7211,0,227,160,0
34652,8980,389838,2804,37130,211654,81516,3470,131824,131539,10632,201,1673,200,1672,725,9196,0,125,91,0
18468,7609,388911,5388,38479,234926,85334,4336,103766,104123,10249,13,751,14,997,745,8507,0,212,131,0
31401,6374,396638,3176,40020,234136,86213,3292,73109,73064,9578,13,673,14,432,674,7890,0,126,78,0
29159,6969,385435,3999,37168,190594,81255,4154,155164,157173,11689,7,187,7,181,748,9206,0,151,113,0
28971,8083,404280,4803,44986,294310,97150,2922,88339,86033,7820,18,212,17,226,766,8984,0,192,146,0
31132,7683,384119,5451,38343,228863,84159,2860,53705,54276,8905,44,620,52,611,716,8860,0,166,124,0
37474,9042,388646,5952,37649,202714,81795,4064,85768,85068,9747,325,1102,320,1139,653,7848,0,176,114,0
34094,8873,380107,4823,36838,202858,80872,3973,108766,109725,10386,525,1415,535,1404,683,7988,0,270,179,0
30676,9077,376224,5580,37713,199912,82623,5315,136756,137002,12246,362,867,418,1065,615,7319,0,184,150,0
31977,9092,373717,4986,37984,201530,83487,4716,112342,111631,12468,124,3543,66,3568,650,7847,0,255,202,0
25280,7811,378165,5270,37934,179456,83356,4060,187405,187935,9410,301,1117,294,869,693,8436,0,221,156,0
24002,6824,402304,5382,42946,293720,93144,5050,102828,102070,11583,34,441,32,438,737,8834,0,149,126,0
17552,8020,399060,5547,46707,345912,102742,4289,114924,115180,11859,235,1659,231,1669,735,9089,0,107,74,0
24265,8128,426064,4930,53176,353073,119056,5908,123048,122491,8547,5,818,5,814,706,7768,0,226,160,0
21434,8549,405674,5907,38788,224128,81703,7143,127696,128718,8069,3,818,4,814,772,8993,0,113,69,0
40917,7966,388798,3458,37541,174318,82541,4757,139495,138866,8951,4,833,3,842,666,7335,0,76,50,0
59127,7647,378386,1638,38154,208845,83531,4888,146752,147759,10646,157,619,159,609,682,7923,0,184,168,0
32081,5970,376297,2951,38255,185104,84324,6109,124310,123585,14036,1341,3760,1353,3783,736,8769,0,133,82,0
17962,8345,383844,5693,37051,158012,80946,4514,114995,115701,11939,227,613,273,784,797,9131,0,110,76,0
19953,7115,393583,5126,40707,195945,88756,3608,193219,193189,8874,110,640,58,447,807,9876,0,104,71,0
51202,6317,393891,1719,38667,177066,84599,4641,138501,137520,11523,16,413,8,416,686,7989,0,128,79,0
44298,6765,377246,2052,37327,196395,81984,3808,130325,133045,12491,188,1027,188,1020,675,7890,0,80,51,0
36193,8087,382880,2974,37976,202893,83788,4255,207986,206448,9580,2,169,4,171,725,8868,0,75,50,0
16591,7605,404428,5294,46348,319340,99679,4582,147444,147266,11820,5,184,6,176,779,9321,0,203,147,0
23510,7522,396998,4440,39348,222597,86309,5150,183606,182723,13820,33,622,36,629,668,7335,0,230,166,0
36387,9075,399326,6266,37962,182001,83745,6745,132304,132479,7415,8,1172,2,1194,831,10190,0,207,169,0
17958,7963,389189,5922,40354,185737,87986,5179,179095,179632,14789,0,1466,0,1443,662,7892,0,179,166,0
20408,8637,390834,5521,37216,181046,81923,5415,193434,192864,12604,11,193,168,425,690,7890,0,428,254,0
20817,8688,389982,5642,38341,203105,83685,4775,178757,179628,11454,871,2505,761,2285,694,8181,0,69,40,0
29448,8582,407600,4393,39929,233307,87133,4905,196317,195816,12138,225,531,187,537,677,7798,0,33,18,0
17527,7666,394302,5674,36910,177863,81020,4839,123763,123334,8130,711,2057,823,2357,700,7890,0,259,183,0
23047,8671,397641,5036,36756,156807,80611,5269,117840,118266,11164,2015,7432,1897,7157,719,7890,0,237,185,0
21282,9071,421076,6374,43075,234097,93101,5556,138013,137926,12776,203,1103,205,1180,738,8478,0,237,187,0
24281,8988,400781,5415,37366,190113,81861,4223,126838,126492,11618,24,629,24,515,707,7890,0,141,96,0
23914,9401,398820,6039,37295,191635,81656,5728,124027,123648,15161,208,787,265,1072,832,10295,0,108,32,0
25315,8791,391234,5697,39772,246679,87012,2417,216795,217666,6727,72,958,13,680,698,7890,0,118,108,0
34904,10186,439279,6198,42263,257036,91709,1429,219440,219978,2784,23,678,25,673,722,8236,0,288,194,0
26426,9011,384611,5567,38280,214259,84409,4016,126295,125338,9591,23,649,20,651,766,8936,0,178,130,0
19773,8166,388888,5695,40494,235392,88289,5783,120729,120564,13473,239,1292,238,1296,700,7989,0,134,69,0
4374,613,110337,111,16584,164175,36349,434,18264,19454,2309,804,4008,1054,4132,917,5735,9,4,6,0
8441,1602,231360,690,75839,913614,161447,1875,60110,59287,8625,3530,14506,3418,13953,3146,20891,69,62,40,0
6214,997,196367,349,42960,442156,91196,680,37092,37093,5360,1716,7393,1642,7343,2393,17140,7,6,12,0
30037,3208,785579,1033,41690,445849,88171,548,36286,36284,6314,1215,8607,1224,9100,1916,16494,7,6,6,0
5728,605,137527,119,34177,342119,71085,595,38983,38983,5898,2070,8712,2104,8305,1836,13461,5,2,1,0
3085,305,50371,48,34524,450159,71806,1169,48832,48832,7331,1940,11709,1899,11603,1502,12255,1,1,1,0
3912,376,70314,60,34071,395107,70884,801,40995,40995,5852,1694,9933,1722,10020,1468,12398,0,0,1,0
3652,351,58737,41,34437,343152,71976,614,36624,36624,4613,1691,6911,1677,7521,1634,13266,1,0,0,0
3084,295,31320,42,47992,624865,99987,533,37331,37331,6074,1939,8076,1930,7419,1478,12206,0,0,1,0
3315,323,55673,47,43682,512424,91482,585,39541,39542,4997,1541,5944,1566,5938,2294,18707,5,0,0,0
3600,359,46599,43,39679,457255,81052,749,45617,45617,5917,2911,8750,2945,8817,1980,14233,5,1,0,0
7962,1012,170704,751,38350,415407,79666,1098,44465,44465,5471,2417,7334,2424,7468,1535,12137,0,0,0,0
4209,440,73941,140,34786,439928,73035,1137,45377,45377,5120,2126,6256,2098,6030,1670,13170,1,0,0,0
3036,292,27349,39,38838,653253,80149,654,37446,37445,5403,2060,8051,2062,8033,1690,13614,2,0,0,0
3060,294,32196,42,44301,777874,93181,609,38268,38268,4865,1677,7641,1653,7659,1460,12442,1,0,0,0
3060,294,33996,39,39786,731732,82686,594,36908,37157,5304,1788,6490,1818,6558,1623,13664,3,0,0,0
3589,356,54662,63,35261,469101,73438,549,37382,37134,4323,3149,7624,3191,7807,3200,23164,2,0,0,0
4162,385,50464,77,35161,429090,72537,1133,48096,48096,5311,2598,6472,2568,6710,2023,13887,1,0,0,0
2922,290,31531,41,38498,288245,79662,759,40446,40693,5261,2544,7220,2529,6735,1591,12920,0,0,0,0
6134,658,123663,555,43801,368639,90500,761,44859,44611,5117,2235,6113,2248,6135,1790,14655,2,1,0,0
2982,299,29397,43,46385,424735,97770,542,36057,36058,3730,1832,5570,1759,5603,1500,12778,0,0,0,0
2950,303,31019,42,37804,293205,76838,600,39321,39320,4610,1054,5390,1090,5324,1849,16035,0,0,0,0
3993,376,50146,57,34634,295782,72120,508,36757,36757,4371,2067,6675,2091,6811,1789,14251,2,0,0,0
4702,899,92521,481,36353,268995,75514,995,43994,43994,4341,2247,6578,2245,6546,1488,12382,1,0,0,0
3055,301,33158,41,33840,197392,70555,709,39921,39921,4840,1620,5870,1598,5758,1650,13604,3,0,0,0
2828,282,26375,38,34131,159694,71195,579,35740,35739,4245,1495,5972,1429,6023,1626,17521,1,0,0,0
7016,782,132897,673,34835,152860,72496,625,39639,39641,4023,577,5636,555,5686,1553,12568,0,1,2,0
3293,318,39233,41,34731,257655,92070,538,35745,35745,3795,296,5067,305,5017,1601,13359,1,1,0,0
3791,426,59932,109,53655,336820,92503,585,40211,40211,5343,954,7818,959,7823,3257,33573,2,0,0,0
4210,421,56629,86,37504,215434,77885,510,35688,35688,3878,353,5672,868,7206,1792,13766,3,0,0,0
2983,294,29327,43,37732,205981,78457,556,38258,38258,4939,985,9292,456,7748,1431,12127,0,0,0,0
4275,419,56387,83,33484,159621,69784,1092,46865,46865,5234,435,6236,432,6230,1359,11996,0,0,0,0
2959,292,35109,42,35564,177182,74051,665,37189,37189,4309,215,4788,221,4770,1357,12221,0,2,0,0
3036,292,33020,38,36077,192407,74955,627,39227,39226,4247,420,4649,439,4630,1516,12934,1,0,0,0
5473,533,115391,486,34358,192532,72124,531,35762,35763,3792,823,5802,805,5833,1573,13531,1,0,0,0
3060,295,30693,43,45716,266637,95054,498,36293,36293,3759,260,4898,241,4913,1405,12455,2,0,0,0
2852,274,25997,39,37911,201255,77914,543,38132,38132,3726,148,4780,169,4763,1819,15913,3,0,0,0
4014,388,57958,85,38453,227552,78748,623,40276,40276,4468,2512,10449,2596,10551,1756,13933,1,0,0,0
3060,294,26434,45,38192,240444,79430,513,35823,35823,3670,2363,9934,2347,9886,1410,12077,1,0,0,0
3031,299,28894,43,33713,195524,70664,1047,47513,47514,5568,923,5933,865,5890,1529,12918,1,0,0,0
3084,298,28666,40,34058,158664,70889,699,39948,39946,4091,563,5734,555,5963,1404,12229,1,0,0,0
3741,363,40561,56,33722,161096,70222,545,38515,38515,4064,360,5433,362,5203,1295,12324,1,0,0,0
5621,510,74341,387,36398,199135,75590,591,40633,40633,4005,375,4706,369,4681,1301,12345,0,0,0,0
3165,309,27339,40,48142,297563,102913,655,42416,42417,4231,432,4650,425,4650,1310,12029,1,0,0,0
3704,365,49529,110,36937,193028,80792,573,38976,38975,4010,331,5396,336,5428,1686,14620,0,0,0,0
2957,288,25530,45,38987,228651,85535,570,39274,39275,4316,883,7260,914,7257,1529,12895,0,0,0,0
3036,292,26982,44,38694,210282,84342,600,40892,40891,3999,514,4537,488,4525,1525,12884,1,0,0,0
3899,366,43770,51,49085,319902,108495,1233,52716,52717,5013,762,5314,771,5333,1845,14873,2,1,1,0
3036,299,24826,38,37863,232643,82327,672,41918,41919,4333,514,4899,508,4856,1414,12082,0,0,0,0
3055,293,23552,40,35838,199092,78907,575,38603,38601,3408,440,4326,442,4332,1592,13388,2,0,0,0
5148,490,67666,378,35500,198414,78732,539,38495,38496,3448,1164,6106,1156,6135,1359,12344,1,0,0,0
2959,295,25882,41,62675,413909,138013,637,43202,43201,4268,472,4698,484,4695,1407,12558,0,0,0,0
3244,312,27368,39,38496,228579,83140,573,39087,39087,3555,1221,6428,1235,6464,1859,15715,1,0,0,0
3564,348,43654,94,36713,208437,80390,494,39645,39646,3451,1112,6634,1117,6701,1553,12944,0,0,0,0
4158,403,46665,77,39109,247557,85185,579,41652,41652,4346,716,5288,694,5163,1588,13302,3,0,0,0
3036,292,26503,44,40606,242487,88197,688,44159,44159,4753,415,4906,412,4902,1401,12043,1,0,0,0
4110,394,45628,66,41751,240676,90332,641,43723,43723,4202,1024,6254,1052,6275,1623,13719,1,0,0,0
4967,492,63017,374,41049,261202,89330,622,39859,39859,3784,853,5375,851,5450,1400,12250,0,0,0,0
3036,312,27087,44,37278,233300,81572,618,42692,42691,5457,981,6299,960,6196,1553,12776,1,0,0,0
3643,337,39440,88,37322,204805,81789,531,38507,38507,4275,585,5475,592,5491,2130,17505,3,0,0,0
3108,300,24138,39,37772,242016,82916,571,41424,41424,4575,1203,7579,1185,7606,1648,12613,1,0,0,0
3036,292,29564,40,34817,177390,75990,525,39030,39351,4375,576,6138,673,6132,1594,13128,2,0,0,0
4116,412,51802,74,36577,213865,80077,520,41536,41216,4275,823,6119,740,6100,1459,12340,0,0,0,0
3034,292,29388,40,37612,220567,82526,501,38962,38962,3710,648,4968,650,4973,1337,12060,1,0,0,0
3103,301,29617,39,35019,193502,76724,491,38412,38412,3425,823,5187,833,5315,1441,12921,2,0,0,0
4313,453,61606,120,40310,250014,86697,577,44482,44482,4131,1361,7102,1370,6968,1739,13515,1,1,0,0
4026,437,44842,115,49776,354403,107706,638,41605,41603,4399,745,5027,723,5020,1368,12145,0,0,2,0
3084,318,31171,43,43526,280126,94105,705,43240,43242,4512,851,5436,846,5467,1674,14702,0,2,3,0
3799,391,48972,70,37266,209743,81297,563,39140,39139,3498,1216,7260,1225,7305,1461,12505,0,1,1,0
3560,293,23572,42,40530,232095,88153,592,40610,40611,4097,649,6040,661,6264,1352,12068,0,3,2,0
5826,1157,94598,582,36934,230686,80803,618,42245,42245,4837,674,7918,631,7622,1320,12099,0,1,4,0
4065,533,45628,126,36630,184046,80146,538,38982,38983,4687,260,5296,269,5296,1664,13856,2,1,2,0
3388,350,34140,52,39090,198859,84977,496,39816,39814,4159,324,4899,311,4953,1468,12578,3,2,2,0
5065,528,69293,490,36994,174294,81011,648,40934,40935,4121,179,5529,406,5574,1355,12181,0,1,1,0
3244,313,29701,44,42036,230775,90295,645,44090,44090,5110,1212,9489,1512,9489,1793,14783,2,2,2,0
3036,311,24354,38,49512,307033,111238,620,41828,41828,4549,1139,5912,620,5841,1729,14668,1,0,1,0
3244,293,23278,40,35959,172832,78752,593,39021,39022,3933,322,6023,313,6017,1569,12728,0,2,0,0
3291,375,43662,90,35502,160175,78182,527,38397,38395,4000,213,5271,222,5266,1595,13134,1,0,1,0
4434,407,45034,91,36294,155316,80032,476,40298,40299,3898,299,4719,294,4739,1365,12302,1,2,2,0
3084,315,28039,40,39799,229600,86888,589,42862,42862,4217,359,4509,377,4463,1577,13409,3,2,1,0
4896,752,67972,181,37651,217434,82663,594,40654,40654,3792,876,5337,874,5372,1404,12117,0,0,1,0
5721,611,44818,68,47974,305378,104550,514,39109,39109,3453,481,4954,481,4926,1354,12103,0,3,2,0
4892,509,35640,44,42536,268239,92105,572,42695,42695,4449,675,5425,668,5434,1379,12049,0,2,2,0
5133,527,44912,57,37227,191500,81552,511,39072,39072,3813,294,5520,285,5534,1838,15597,1,2,0,0
5587,559,43787,61,41774,207398,90190,605,44960,44960,4378,444,5527,456,5534,1917,15193,3,1,2,0
4870,504,35070,43,42720,234597,92680,603,43044,43045,4147,443,4776,455,4772,1474,12290,1,0,1,0
5623,594,56894,77,50303,338751,113030,552,38991,38989,3569,930,5825,939,5814,1509,12935,3,0,0,0
4894,503,35944,45,40848,271183,88447,506,38799,38799,3891,559,6227,523,6203,1648,13641,0,0,0,0
5120,572,42571,49,37049,198559,81403,502,38428,38428,4570,113,6125,112,6125,1364,11996,1,0,0,0
5809,551,51027,60,37090,166852,81398,465,39562,39562,4838,298,5365,321,5397,1261,12026,0,0,0,0
5728,592,47056,75,37562,168649,82386,483,39661,39661,3581,423,5100,427,5079,1526,12952,1,0,0,0
4519,474,32212,43,37441,223555,82121,557,41101,41102,4109,471,4737,466,4814,2172,17590,1,0,0,0
5078,521,45231,51,39203,215392,86037,643,43159,43158,4170,718,5151,732,5103,1888,15482,0,0,0,0
5767,576,46993,55,40461,239079,86424,683,44902,44903,4239,1152,5576,1160,5572,2016,16071,0,0,0,0
4842,505,34711,46,38942,252327,84892,641,42536,42535,4091,717,4983,702,4954,1752,14646,0,0,0,0
4834,505,35191,56,36482,205683,80594,564,39925,39926,3704,506,4819,488,4841,1729,14729,0,0,0,0
5453,574,54008,53,35482,189047,78646,508,38984,38984,3753,373,4776,395,4772,1866,15350,1,0,0,0
4814,500,31874,41,50785,339611,109372,568,40641,40641,4192,584,4990,580,4963,1941,15767,4,0,0,0
4862,503,33364,43,38191,218986,83274,549,38553,38552,3873,2272,9647,2302,9755,1731,14507,0,0,0,0
4838,505,32206,44,36994,217002,81205,586,41014,41014,4256,1136,6894,1118,6849,2426,19166,2,0,0,0
4646,758,38108,44,39394,413271,81441,363,17613,19050,2329,3386,15019,3625,15257,3859,39314,127,15,6,0
49939,6166,744097,4039,27705,220088,53200,2244,61211,60142,8189,7408,31782,7307,31243,4281,75897,20,89,33,0
35562,5679,522782,2927,14464,109876,28300,1236,45920,46165,7349,4674,27183,4664,27233,5177,40264,54,15,5,0
32533,6908,474548,3315,13838,103627,27118,1015,42152,41906,5185,4959,28506,4960,28995,6279,57172,66,4,1,0
39276,6393,460166,3369,14243,123732,26943,662,36127,36127,5253,12048,72456,11998,72204,7127,50873,141,112,71,0
37931,5036,450696,5079,19111,171684,34792,1144,46479,46799,7309,6584,23944,6560,23581,5861,56396,218,21,9,0
20348,4055,465701,3100,19773,245984,38436,597,36608,36287,4925,4983,22842,5074,22862,5484,43496,367,2,0,0
29436,4571,496768,2354,86020,1080043,189077,562,36135,36135,4933,5897,22220,5879,22384,20204,200996,1261,3,1,0
45356,4454,485117,2954,45758,532893,100702,757,42541,42540,6468,5620,62233,14587,62443,4604,35632,260,1068,220,0
47916,4664,558978,2920,38044,399790,84253,552,36359,36607,5398,15167,27753,6174,27765,5038,29593,402,268,90,0
35437,6087,517903,2977,42269,515983,91061,705,43642,43394,5378,5479,26659,5490,26247,6153,41715,400,400,48,0
21097,5419,529682,3336,47063,742939,102261,1062,42280,42281,5199,5291,24164,5237,24250,6201,40039,337,541,11,0
4657,556,80003,37,44104,769819,96821,860,44708,44707,6226,13460,53403,13505,53542,6597,45004,403,526,14,0
4132,464,80662,48,41012,583262,88064,598,36529,36529,5100,6038,24725,6094,24530,4855,28769,232,246,92,0
4691,465,63847,27,38043,523048,83639,522,37451,37452,5272,5773,24000,5724,24257,9635,54226,721,108,54,0
11861,2766,420670,1909,38396,432666,84525,527,37391,37390,4503,5388,24739,5447,24435,6238,33898,467,161,65,0
3916,415,65255,35,68145,676413,146568,513,45024,45025,5325,13787,50887,13658,50864,1391,10440,108,0,0,0
5066,797,96544,314,46252,423584,101202,1303,47322,47322,6694,4236,26629,4270,26882,340,4857,2,14,1,0
4085,614,69694,308,42537,391122,94224,598,36894,36894,4668,3612,26463,3531,26243,1292,13092,17,0,0,0
22098,5930,409740,3797,41981,361758,90338,629,40878,40878,4549,5375,30968,5478,31242,2419,14174,52,0,0,0
30148,6860,444645,4597,36975,267966,81488,566,35991,35991,4043,5385,31459,5300,31540,1680,12371,2,0,0,0
28473,6093,434565,3535,37606,302289,82995,660,39697,39697,5327,2944,28436,3136,28637,1545,12190,2,0,0,0
46274,5599,440210,3026,39143,310189,85752,662,39268,39267,4148,2976,28466,2840,28070,1882,14888,4,0,0,0
9169,2307,204105,1649,41311,268704,91173,1064,44152,44153,5100,3213,25355,3261,25255,1516,12281,0,0,0,0
3165,311,40575,47,37887,237921,83000,654,37102,37103,4403,6562,21503,6611,21564,2973,20458,25,0,1,0
5378,1579,129513,783,46942,336929,102402,525,35634,35633,3798,4143,10694,4100,10651,2325,17307,8,0,0,0
17202,4692,384765,3234,37284,186772,82468,533,36188,36188,3893,2728,6673,2741,6608,1942,14728,1,0,0,0
8678,1911,111802,1052,38319,198879,85493,491,36427,36427,4476,2626,5969,2610,6025,1764,14599,0,0,0,0
5384,833,83011,599,74632,705206,157661,760,43749,43750,6018,2552,6446,2563,6397,2435,18032,2,0,0,0
3036,297,31404,49,41873,364531,93172,618,37009,37009,4693,2121,5360,2098,5302,2092,15941,3,0,0,0
2959,296,28944,46,37213,237484,81842,1026,43084,43329,4952,3452,9388,3495,9423,1726,14421,0,124,61,0
2881,294,30102,46,37285,224028,82071,715,41575,41331,4100,3094,6025,3087,5975,1678,14364,0,257,272,0
3979,585,61266,165,37009,182938,81550,609,38569,38814,4105,2639,5415,2656,5548,1709,14518,0,246,232,0
3930,425,40894,72,36427,175018,80371,632,42668,42422,4852,2743,5655,2727,5548,1975,16197,0,3,2,0
2957,287,26037,43,41538,277339,90672,641,41046,41045,4519,2383,5724,2356,6008,1958,15895,1,0,0,0
3244,310,36478,43,41531,252199,91430,583,38425,38425,3524,3429,12824,5226,19850,3041,19835,32,0,0,0
5173,616,73447,448,37581,165233,83138,571,38877,38877,4234,24797,62944,22975,55529,1979,14748,7,3,3,0
6604,1398,117737,660,46879,273216,102462,671,42664,42664,5140,4844,11305,4918,11546,2084,16227,4,0,1,0
15677,4402,371668,2936,38064,215815,83994,580,38925,38926,4663,4317,10336,4352,10330,2721,17973,26,0,0,0
9305,2056,135030,1070,57120,518502,122032,563,39900,39899,4154,4641,10629,4659,10635,1941,14833,6,0,0,0
3134,314,29778,44,47905,432683,105379,672,43851,43851,4992,4291,11104,4269,11143,3635,25547,11,0,0,0
3088,317,29901,46,42131,356841,93377,677,42212,42212,4559,4144,12602,4107,12566,1959,14971,1,27,33,0
3036,298,25917,42,36787,238504,81170,564,38852,38853,3706,4332,11594,4285,11579,1806,14730,1,13,13,0
8389,1249,137165,1288,36995,206419,81535,543,38673,38671,4166,4611,12169,4644,12082,1752,14570,1,0,0,0
4422,580,48751,92,36854,166303,81355,522,39485,39486,3517,4560,12353,4481,12270,2014,16416,1,0,0,0
3036,292,27148,43,37416,192865,82715,615,39074,39074,4004,4093,12779,4130,12929,1893,15338,0,0,0,0
3060,295,27088,47,42924,254008,93444,684,44210,44209,4324,3762,10467,3782,10649,1792,15124,0,0,0,0
3060,296,27516,45,42789,273391,92494,655,44677,44678,4827,3568,12927,3433,12557,3200,20063,17,0,0,0
3036,292,22967,42,37031,211949,81844,570,38858,38858,3629,4311,12469,4397,12745,1961,14709,4,0,0,0
9432,2590,233042,1658,36832,196435,81211,537,38342,38342,3710,4268,13823,4300,13728,1756,14691,2,5,13,0
18443,4742,363977,3112,37082,200932,81661,536,38909,38909,3629,4444,13050,4403,13101,2097,16905,3,2,1,0
5140,851,37596,70,64448,575371,139645,550,39864,39863,3567,4334,14783,4396,14897,1965,15432,1,0,0,0
4730,702,33506,43,46177,385262,101912,592,40986,40988,4628,3420,14897,3278,14473,1741,14667,0,0,0,0
4754,707,33951,42,49577,414839,108288,669,43337,43336,4626,2741,12504,2773,12541,1809,15140,0,0,0,0
4828,672,31405,42,37583,250059,82653,569,40992,40991,3908,2919,14303,2951,14311,1717,14955,0,0,0,0
5521,912,68127,148,37060,211332,81464,561,38318,38320,3511,4316,12529,4364,12611,1877,15930,0,0,0,0
6237,885,53808,70,41492,239561,89493,623,43666,43665,4814,3590,12882,3670,12943,2246,17110,1,3,3,0
4778,715,32315,45,42222,269444,92007,643,38696,38695,4702,4364,11390,4348,11477,1781,14449,0,0,0,0
6291,884,66055,396,41156,264674,89892,1277,52699,52700,5671,3403,13188,3713,13243,1757,14775,0,0,0,0
4702,669,40757,52,37070,218195,81967,674,38951,38950,5043,5110,11418,4799,11406,1728,14805,0,0,0,0
4702,661,37367,45,37375,209348,81768,580,38330,38331,3849,4584,10792,4490,10640,1986,17627,1,0,0,0
12516,3536,302543,2143,38002,214367,83263,544,38953,38953,3979,4348,8952,4384,8971,1861,15416,0,0,0,0
16354,4202,261539,2252,37442,204079,82379,547,39910,39910,3917,4391,9223,4404,9191,2001,16164,0,0,0,0
4956,725,37628,52,71510,644923,152989,555,38872,38871,3664,3932,7782,3859,7745,1764,14717,0,0,0,0
4702,699,33998,42,43083,377599,95366,650,43736,43738,4615,4627,13921,4645,13916,1705,14849,0,0,0,0
7450,1385,96785,616,42233,323940,91194,743,46971,46970,5193,4579,14435,4520,14473,2009,15773,2,0,0,0
5193,756,34897,46,36412,211155,80176,616,38584,38583,3552,3865,10774,3879,10846,2122,16919,0,0,0,0
5414,857,56836,122,37584,204236,82451,528,38355,38356,3510,4248,13000,4310,13019,4017,22877,93,1,0,0
5818,872,54117,87,39506,211940,86817,538,39816,39816,5205,4073,12762,4156,12838,2414,17764,19,0,0,0
4856,697,32556,46,39085,215824,85417,621,41625,41626,5137,4036,12583,3873,12341,4780,34477,65,0,0,0
4855,704,36606,42,54783,350777,122029,686,43224,43223,4635,4076,13464,4163,13640,3000,18437,16,0,0,0
4706,692,43139,53,36389,242857,80572,547,38320,38320,3785,3505,13708,3456,14070,2552,18559,9,0,0,0
5534,787,58633,65,37234,193744,81481,528,38295,38296,4072,3671,14506,3620,13960,1947,14971,1,0,0,0
13440,3726,315624,2291,37015,180144,81455,581,39842,39842,4424,4299,11701,4457,11861,3539,22872,32,0,0,0
17043,4294,270509,2287,40788,211391,88052,674,43635,43635,4799,4357,13107,4219,13125,2418,17556,6,0,0,0
5083,721,38195,51,67018,611769,142297,611,38735,38734,4190,3664,11521,3683,11484,2269,17265,2,0,0,0
4751,697,33965,47,43622,348898,96130,623,40646,40646,4233,3673,14309,3636,14150,1902,14894,1,0,0,0
4729,681,33683,40,36794,201690,81225,692,44742,44741,4475,2230,13802,2225,13809,1801,14908,2,0,0,0
4650,681,33193,43,36733,164039,80931,585,38574,38826,3677,2296,13523,2357,13913,1825,15108,3,0,0,0
6770,1248,85761,309,37945,171829,83848,534,38653,38403,3470,5118,22340,5082,22592,1699,14599,1,0,0,0
7922,1343,110483,676,37070,190768,81798,546,39462,39461,3966,5065,20650,5157,20133,22244,200152,1354,1,0,0
