Branch-instructions,Branch-misses,Bus-cycles,Cache-misses,Cache-references,CPU-cycles,Instructions,L1 dcache load misses, L1 dcache loads,L1 dcache stores,L1 icache load misses,LLC-load-misses, LLC-loads,LLC-store-misses,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,class
2956,362,26658,30,23832,154235,46915,2304,60424,59495,7744,3611,19379,3561,18763,5227,35219,375,6,7,1
5788,1467,123634,1073,21696,146761,41633,65,16203,16076,1087,279,2650,429,3415,628,6956,0,3,6,1
3005,351,27813,43,12566,82131,24055,353,18370,19560,2227,282,2592,430,3329,820,9563,0,40,22,1
3750,757,83526,656,13291,69966,24815,4405,90189,89368,12177,3668,17713,3628,17256,2947,62343,12,0,0,1
3781,469,45057,85,19495,132884,39037,342,18374,19562,2277,2709,11838,2645,11730,3817,43491,7,0,0,1
4107,422,65864,57,9639,32464,16472,3805,78888,78071,11581,755,4658,923,5379,321,3731,0,0,0,1
38692,3063,359497,2400,11765,64787,22505,2576,141463,145375,4422,3685,17588,3624,17056,621,7046,0,0,0,1
28168,3965,371696,3206,11765,64578,21713,3174,128788,125282,8412,3133,12750,3097,12747,1618,11839,126,0,0,1
6807,1613,121029,1107,16509,182717,39515,1159,34082,35276,3671,339,2705,482,3413,340,3798,0,0,0,1
12560,3053,210814,1688,16501,122078,35662,1792,55704,54879,6796,356,3688,508,3985,326,4322,0,0,0,1
4801,519,67729,391,12181,46345,21712,334,17458,18649,2303,724,3665,664,4373,940,5837,3,70,56,1
3036,296,44500,29,79534,622463,159122,3896,79323,78501,11647,993,5151,1148,5866,4378,28554,149,0,0,1
4639,498,64389,377,16058,79576,30475,543,22792,23979,2905,3877,18504,3779,17963,3121,58500,4,0,0,1
3084,296,44525,38,53296,413417,108647,1747,49647,48827,6862,597,3701,809,4481,4639,49044,20,0,0,1
2981,343,25977,32,15797,67068,27877,366,17768,19207,2246,389,3269,577,4247,357,4766,0,0,0,1
6183,618,107274,443,93851,878383,198051,10884,319070,317896,36538,819,4586,982,5285,1388,8809,198,0,0,1
2955,331,34173,45,13976,78620,31082,831,25581,26772,2724,607,3520,762,4223,484,5475,0,0,0,1
6968,1380,138862,957,29032,286277,57007,2057,55983,55163,8527,298,3053,452,3505,1234,8435,8,0,0,1
5456,1446,162540,1039,16539,101478,31341,363,18377,19568,2229,4166,18950,4086,18554,1058,6255,6,0,0,1
43421,3850,442673,2290,12682,49435,23456,1948,55841,55017,8091,1027,5881,1346,6692,2894,63219,5,0,0,1
25148,3469,334675,2595,16829,93154,38671,354,17449,20241,2423,4386,19814,4136,19212,3699,41474,5,0,0,1
5377,613,78039,434,27942,330615,62999,1896,51362,49259,6952,315,2821,464,3554,2950,63468,9,0,0,1
3848,391,62644,72,137913,705683,346668,60,13320,13192,570,335,2643,472,3325,3558,39208,6,0,0,1
3539,435,38166,85,124141,747715,251617,4441,241230,244771,9971,3849,18652,3831,18159,3212,66887,9,0,0,1
2995,290,52068,53,14935,69213,28061,458,22439,23627,2899,3032,12621,2978,12642,3122,63984,8,0,0,1
36400,2951,355129,2353,10633,78674,20137,81,16509,16382,966,429,3282,601,3829,3482,37723,6,0,0,1
30169,4322,385038,3045,12331,47956,22854,366,18543,18543,1553,11,711,10,813,2835,59930,11,0,0,1
3738,486,48515,160,14477,65776,34023,453,20634,21825,2781,1300,5889,1311,5734,4338,50107,5,2,5,1
38260,3080,358503,2377,14179,82483,28580,3910,85147,83963,12503,326,2817,479,3494,369,3935,1,1,7,1
38647,5018,450386,3036,13189,78274,25732,56,12825,12698,695,3676,17385,3619,16857,270,3489,0,151,119,1
3687,473,39563,115,23836,300481,52461,1135,31346,31092,4970,3018,13365,3016,13409,2992,65575,19,61,47,1
36905,3135,355141,2314,16352,91591,39933,2314,154302,158105,3943,646,3534,797,4256,3117,65926,9,10,3,1
3563,419,40974,71,144458,707311,358575,2284,148464,152148,3867,359,3537,512,4238,3409,38378,6,0,0,1
39186,3111,360062,2404,113623,691426,233753,2304,144331,147007,3886,2105,10054,2126,10358,3030,64213,4,0,0,1
28612,4169,422325,3256,147791,708120,363525,2351,154148,157761,3382,5019,24214,5001,23775,656,7880,0,0,0,1
5209,721,74213,77,16525,138056,35705,1024,30569,31763,3128,3478,11735,3711,12151,8876,61718,387,59,21,1
5185,681,58505,31,60235,588645,130149,2403,63460,62637,8195,4737,19503,4500,18971,10914,98248,358,122,89,1
4224,532,51824,130,38514,275919,81022,1087,39800,39800,3922,1436,3777,1438,3796,6248,59197,231,0,0,1
5315,511,80654,85,16210,121249,34956,2127,126486,130597,4152,3179,10698,3235,10905,940,5857,2,123,123,1
4267,432,40702,68,103780,1006882,234500,3548,159912,156178,9654,4396,18300,4322,17878,9473,60136,388,105,75,1
4651,518,63545,352,67486,562546,145178,543,92818,92740,2686,1394,3792,1400,3806,1241,7516,8,0,0,1
6051,614,82712,92,16594,121655,36050,2144,130578,135184,3240,53,967,77,1344,9536,58745,384,184,175,1
2958,329,25463,47,58146,480230,126162,3013,147784,143776,8821,58,1659,37,1204,3070,61541,4,128,90,1
12942,3229,236120,2237,139435,1257668,822721,945,94270,93992,3205,1470,20691,1467,20653,6251,54327,191,13,4,1
44979,8308,465766,3286,148546,707234,362962,2982,57453,59354,10935,762,4099,760,3944,14938,172207,149,0,1,1
4850,1316,83830,615,166974,1200423,858972,5001,94559,93431,16600,25,179,22,151,902,5695,3,126,147,1
13111,3011,208722,1684,42283,371358,210932,3541,66106,66034,10921,4307,12623,4440,12818,8331,52357,325,172,160,1
8401,1947,116323,658,116352,730968,308754,46,15583,15457,1074,3834,13714,3712,13724,504,6533,0,16,15,1
39151,3147,358990,2345,24384,217019,54036,2087,55454,55024,7548,992,5983,998,6021,1832,12490,115,0,0,1
73619,8287,610325,2892,55024,406595,119305,1338,45848,46227,3230,22,756,19,862,4028,31055,138,174,168,1
56880,4983,316303,920,178524,1565325,1015060,40,12824,12698,693,36,1651,40,1472,914,5948,1,141,105,1
4033,1026,63065,455,147528,705788,357800,946,40676,40676,2857,302,1470,300,1675,8027,51565,328,32,33,1
12938,2986,199097,1564,140074,965681,570048,44,12826,12698,674,39,2018,42,1737,322,3731,0,0,0,1
10529,2419,165929,1092,15608,87264,43174,191,26282,26282,2210,12,208,14,188,6947,43944,471,196,211,1
2956,342,25144,32,21608,136612,44667,1345,31283,31902,3634,27,1123,35,1235,3199,25125,264,81,57,1
7325,751,90360,76,19157,111966,44703,696,30815,29892,2902,321,2849,460,3080,928,5754,6,0,0,1
4528,574,33562,28,11834,76402,23807,129,15174,15174,554,3404,13504,3264,13094,8282,55234,321,371,281,1
5460,682,56964,34,13542,71201,23802,2444,146020,149950,3816,4338,12447,4243,12965,8529,115378,50,320,266,1
7889,927,54391,53,146554,706925,359216,2657,171482,168077,8073,1409,7149,1337,6417,2999,17843,12,11,3,1
3825,1013,80080,490,142647,965174,514223,513,47566,47365,2596,18,595,14,696,927,5948,2,385,335,1
15808,3705,327213,2696,93323,766099,614265,57,12824,12697,530,266,1778,271,1613,12555,82367,665,717,691,1
11180,2708,212948,1398,19184,129347,39978,52,17233,17233,1268,1283,6703,1286,6741,3280,64346,5,0,0,1
6137,1447,114496,1108,16169,93321,28868,30,19987,19987,128,9,938,7,1116,8913,85723,307,385,322,1
15068,3669,286862,2053,16106,81713,30795,1685,218664,221814,4725,1569,7569,1576,7312,8511,80991,316,247,222,1
10066,2111,160693,1050,20766,86793,41077,3273,407934,406806,9295,630,4322,627,4328,9611,88199,465,0,0,1
8629,1859,133732,1015,11839,47887,21888,55,16880,16754,706,9,935,8,1144,1117,6457,2,167,193,1
4541,477,33580,43,20870,151082,40090,367,27223,27232,2005,4276,17243,4390,17147,9167,70302,549,27,17,1
6748,663,68337,42,9010,35824,17172,2380,80657,80750,5215,3181,13536,3172,13553,929,5704,2,0,0,1
2958,336,25711,48,149855,704955,363349,453,29362,30628,3690,2849,11157,2900,11535,9517,73150,590,230,210,1
4540,452,55930,37,140036,970934,505262,2293,57316,56172,6856,3235,18394,3174,17896,894,5651,2,65,45,1
4853,498,53219,76,87492,766388,602030,1195,56876,56876,5293,1386,3736,1395,3771,4515,30875,139,0,1,1
4871,1203,107802,948,126364,734156,326684,2333,132386,136177,3652,3302,10765,3274,10899,8800,104353,41,443,362,1
14888,3209,281068,2203,166109,1204325,581669,3492,154837,151517,10424,36,1692,34,1475,6849,98636,18,228,196,1
157011,17139,1288438,6214,81394,724749,562386,1457,112512,112257,4746,330,782,321,783,9283,134231,0,0,0,1
3945,1088,106711,478,146420,705172,359194,54,13818,13691,705,31,941,46,1096,324,3764,0,456,383,1
14080,3094,344469,1956,140966,960483,559155,2021,44393,44393,6124,75,2133,62,1897,296,4113,0,259,240,1
10767,2496,260822,1172,77817,683312,533578,2634,84798,84574,6201,823,4222,995,4676,2977,64151,12,0,0,1
38496,3183,355335,2445,152099,709006,370105,528,26586,26369,1919,4420,23418,4307,23036,6763,85266,9,456,413,1
132843,13945,936571,4292,175027,1323897,870748,2527,45720,45809,5572,1372,7434,1305,6989,6452,85509,0,265,210,1
5035,1394,96098,555,43931,382007,220434,2444,83363,83384,6781,622,3224,764,3946,1057,6289,4,27,3,1
15177,3259,253924,2216,145011,720958,359855,340,17458,18649,2128,4252,25111,4244,24601,2917,20933,35,11,12,1
8216,1882,111211,591,135096,986568,390605,2021,58317,57743,6901,1961,6592,1875,6550,2051,15821,6,1,0,1
37635,3079,355488,2278,98867,864026,737383,1038,42168,41918,4128,7,579,8,683,355,4029,0,11,3,1
64419,6979,497909,2528,39634,476231,93585,3101,64424,66164,10622,2164,9805,2240,10160,389,5466,0,12,11,1
63158,5652,320210,541,290195,1923889,655548,3977,78956,77203,13741,1106,7988,1036,7479,322,4641,0,1,0,1
4502,571,36108,30,101798,932256,740749,2040,40585,40641,6420,11,907,9,842,1061,6392,7,1,5,1
14515,3505,235858,2101,43728,400466,197798,2349,147446,151452,4397,3970,19854,4072,19781,2718,19874,40,52,30,1
42210,7631,407704,2657,139070,706149,343080,3103,172913,169239,8846,293,1504,293,1624,2296,14067,6,12,6,1
3771,1033,60779,500,134729,986340,330669,581,57450,57347,2706,2287,14021,2357,14614,1146,6956,3,0,0,1
13592,3258,238950,1806,95318,845787,783405,456,21022,22217,2743,15,1126,17,1093,3886,28284,52,281,214,1
9898,2070,143028,1047,39665,402998,101220,2310,65880,65053,7844,3956,20121,4074,20012,2052,12880,2,187,205,1
7652,1737,107356,670,88803,1138794,227524,1486,45779,45780,3996,2296,9713,2184,9602,1142,6961,1,0,0,1
3739,1002,65042,482,111376,974031,240332,614,28470,28343,2841,8,939,7,1057,2817,20034,34,378,310,1
15138,3350,262697,2298,16597,121298,35738,67,19015,19014,545,4007,19509,4101,19658,1842,11853,1,347,292,1
10801,2383,163519,1116,59293,498131,128717,50,12880,12880,528,2150,10273,2153,10084,925,5780,3,0,0,1
2958,339,25245,46,60708,455634,130444,356,17840,19032,2274,3995,12884,4193,13476,932,5949,1,374,296,1
6148,949,106824,474,54106,455632,113286,2604,71796,70971,8539,7820,29083,7743,28693,3060,21758,40,363,323,1
6166,915,68414,129,16520,141728,36171,1738,59640,59640,6352,1591,9977,1533,10014,1859,12024,2,0,0,1
4474,529,33271,47,81310,836499,175947,1222,40238,40238,4541,2723,12695,2702,14024,3108,63106,6,392,317,1
13145,2782,238827,1667,48742,412852,103584,57,12897,12770,692,4527,21964,4582,20792,7237,87785,11,343,308,1
6746,1415,71552,528,126889,716783,326855,35,15309,15309,1140,2008,8625,1954,8344,5612,87338,0,0,0,1
4066,1152,98668,536,147685,1079367,299284,25,10848,10848,162,323,1223,316,1302,2912,62962,7,226,260,1
17627,4679,417595,2831,57372,426244,139990,2394,152062,155595,3293,4427,22905,4594,22964,5627,59007,11,83,47,1
13816,2726,156095,854,51792,320337,106880,2907,155746,152816,9519,17,719,13,838,9557,158189,0,0,0,1
24295,5920,460785,3753,16832,121082,36816,873,68986,68804,2819,4508,23082,4663,23140,2940,62806,8,229,271,1
32940,7211,441485,3252,127839,1197054,307737,2431,150626,154376,3450,2476,10174,2499,10522,8531,117502,10,383,366,1
35726,8291,449458,3346,92706,739468,274534,2470,142700,139206,8170,5593,24312,5687,24288,4025,54425,0,17,3,1
30201,7152,429123,3440,130862,1023384,318322,852,71513,71635,2792,3307,14698,3184,14250,313,3596,0,15,11,1
37204,8042,419727,3155,85881,732616,207162,895,25948,27138,2843,1418,7831,1552,8851,3299,23211,286,0,0,1
22002,6016,452508,3733,14403,64445,33664,2070,57373,56549,7038,357,3639,492,3997,2652,24608,173,0,0,1
7999,1002,114923,1154,19079,159853,41835,1092,40843,40845,3807,4168,24324,4153,23803,1124,6796,2,0,0,1
7869,1846,154956,837,64433,585435,138904,620,24397,25589,3312,1944,6615,1867,6638,2621,19231,33,62,86,1
8392,1594,113846,1225,44694,427709,111660,2533,68907,68085,7968,24,1059,21,1146,1804,12141,5,68,38,1
3565,433,43798,103,52097,387105,91747,880,43750,43749,4837,1163,4865,1269,4959,903,5734,6,0,0,1
7823,1830,154134,1073,16902,119700,36965,371,17125,18315,2232,2306,10356,2352,10565,2617,19901,35,0,0,1
29353,3076,229670,1689,63739,531367,139214,3554,76357,75538,11115,8347,39244,8457,39175,2235,12645,3,3,7,1
40051,3384,356146,2498,58179,459984,124143,2531,62858,62854,7613,39,1452,36,1565,1097,6720,5,129,124,1
129931,14454,927915,4205,47009,337324,100119,2768,146882,150911,4872,2718,13168,2845,13314,3723,26307,40,39,34,1
3852,1043,62876,484,11589,46527,23729,3649,177858,174466,12200,2820,14623,2798,14516,2028,15298,2,0,0,1
17937,4598,329321,2715,29132,310384,59995,1522,96608,96382,5013,2060,9285,1978,9029,602,6167,0,387,272,1
4890,1064,125112,707,34213,184084,69085,347,18161,19102,2208,3442,16899,3455,16936,4426,27769,247,181,173,1
7923,1875,168281,821,145951,710081,361666,2765,73269,72446,9961,2537,12563,2528,12345,5556,39553,335,0,0,1
5836,1089,78843,331,173035,1275060,719806,2005,63955,63957,7081,6,916,6,1063,924,5814,2,404,258,1
39418,3382,357866,2462,78929,677260,442162,2657,56685,56654,7065,2480,15586,2486,15366,8107,52538,335,0,0,1
83072,10610,693650,3785,14502,65167,33921,5469,132770,131607,16389,8,1106,6,1034,2171,14582,40,102,104,1
53169,5990,352239,1528,32242,340020,73330,1412,32885,33154,3693,1636,8202,1725,8302,1089,10387,1,14,11,1
2956,357,27316,30,35183,207256,82908,318,21584,21584,1904,1030,9530,1190,9257,4420,27460,245,0,0,1
18403,4791,354685,3578,23594,199531,52621,78,16312,16185,1083,347,2773,491,3488,6702,55765,310,83,94,1
9030,2262,161361,1278,109137,1262660,235329,2065,52510,52510,7447,4611,26460,4610,25968,415,4544,0,18,8,1
16907,3971,303196,2082,51999,484432,110702,1027,31640,31641,2966,305,3209,453,3893,2233,14795,170,0,0,1
23495,5980,418894,3975,11833,68483,21889,2404,145978,148198,4574,4463,26388,4444,25926,4147,29950,115,89,102,1
35038,6734,373287,2520,58379,786944,132629,3774,141412,139647,11698,3860,13268,3905,12579,3085,64680,11,13,14,1
38428,3223,356359,2380,14403,65118,33674,762,97102,97167,2966,3839,19814,3831,19906,6287,50706,162,0,0,1
128864,13470,849074,3513,66079,669888,153165,1054,46726,47160,2336,2075,8932,2026,8636,14369,176874,279,73,85,1
3826,1037,61831,504,27349,348360,71255,2453,155449,158812,3332,383,2693,537,3515,1239,7533,5,20,11,1
40620,9271,368193,4722,12202,53012,22544,5439,223352,230074,7315,5261,21357,5423,21782,262173,8850406,22645,31,3,1
48079,9320,543338,4153,16161,81266,30609,4301,196527,190213,15825,4750,26154,4599,25701,3132,134691,52,102,94,1
43296,7770,558747,3226,287925,1745816,554481,3704,117111,117528,11223,2661,8874,2663,8961,2832,28359,155,211,58,1
3843,445,37437,74,46790,419199,96401,3287,59999,59475,5377,10328,89104,10326,89112,3124,38443,27,922,88,1
14174,3230,298128,1989,926704,2960079,3239577,7421,359506,368514,18997,2704,17358,2583,17311,5340,38656,37,1049,99,1
25519,1953,342373,583,250498,1647158,539445,6525,222210,213284,16681,4360,28921,4363,28491,3000,58581,30,3,0,1
4567,665,33699,49,195570,1056342,355587,1693,1057513,1058300,25770,291,7636,290,7648,6006,260307,148,51,14,1
12042,2664,207770,1175,147541,886059,272010,3388,117237,118675,6124,34,7942,37,7933,4335,202590,37,0,0,1
16947,3295,301380,1792,155335,793868,319479,5449,199190,198572,8858,2443,14702,2485,15101,2942,144510,0,0,0,1
3501,602,77316,346,257904,777052,905433,1051,229879,230485,8352,570,4297,572,4202,2596,28801,88,2,4,1
24557,4772,580876,3339,232792,732868,817313,538,769073,770222,12656,2632,19966,2635,19767,9827,465304,304,310,27,1
4999,605,76070,420,250081,752295,880538,3674,992398,1004962,11697,42,7767,33,7656,14741,638617,328,3,0,1
11948,2700,230729,1361,231508,736472,812452,5298,1384180,1372581,27065,7058,56921,7041,57378,791552,37268962,15125,0,0,1
21609,3913,341282,2500,179203,1049619,530662,2297,136550,140167,3804,305,18722,305,18951,20225,955581,173,42,16,1
3404,412,34208,79,134122,857318,317600,4261,217810,214185,12188,32936,204227,32949,204422,359906,15314136,5350,69,17,1
9933,2436,201451,1252,188661,852252,430701,3992,123460,123514,12149,8847,46453,8842,46226,115320,4917173,2360,188,122,1
26904,2429,381459,846,99757,820551,249689,2667,73830,74092,7639,2208,7968,2452,8941,63567,2714184,1938,58,38,1
4554,698,36925,48,87705,813826,217540,1449,253793,254724,3889,6373,27833,6238,27168,48773,2016422,4121,51,49,1
14221,3510,270501,1526,86303,819372,185797,1387,37604,37452,2724,5941,37141,6231,38807,66495,2786169,2304,32,4,1
24287,1909,344793,587,459746,1940797,1599831,592,33050,32759,5193,3600,18804,3905,19380,16486,630426,887,44,30,1
4168,524,50020,105,284282,1029724,966149,2201,62233,62233,7945,1475,15140,1178,14610,8479,335946,185,44,18,1
14621,3441,304133,1703,179376,803998,587079,866,1153517,1156473,9711,33,6474,25,6808,16932,335489,619,68,6,1
22302,1715,312540,573,238251,816567,815802,5850,427079,424494,12686,23,14816,27,14454,52981,1150960,1847,2,0,1
4893,564,68550,383,225977,718836,825462,2755,148198,148197,6563,2066,9264,2071,9387,2334,58974,54,24,0,1
10987,2434,219051,1278,242688,973603,798087,3016,137689,137688,9140,23,4719,15,4459,5339,62326,72,161,11,1
25831,2474,364573,781,275251,827513,962192,2521,158627,158627,11439,33,5968,31,5934,5029,49006,93,0,0,1
4542,585,35006,51,226082,769035,804965,3873,109301,109303,11706,2185,7170,2192,7210,3626,43619,37,32,4,1
11664,2641,215542,1225,192643,747054,665892,4089,1144559,1144558,24512,240,1585,238,1576,2496,57437,195,69,9,1
16993,3344,283203,1772,224145,712831,834686,4071,122739,122739,10931,2130,9698,2444,10846,19630,718074,276,38,10,1
5504,814,55902,93,349050,1080181,1183620,2257,81118,81119,9930,4121,18449,3876,17471,17009,641735,202,6,0,1
15182,3395,263366,1365,270111,899550,924767,3446,1447958,1455291,32885,2598,12467,2591,12435,4173,119571,26,33,0,1
5251,803,120241,130,90186,354304,275221,60,311916,306293,7387,5347,24868,5447,25413,3936,113229,163,54,19,1
4453,690,39541,52,43158,382084,90901,624,210934,209606,8444,4003,16654,3902,16476,7791,264494,181,258,26,1
11894,2648,201110,1134,108847,741113,215224,69,224601,224823,5431,14450,152952,20899,238662,8844,322905,76,30,11,1
18631,3708,309349,1884,17446,117171,37504,2117,1136948,1137259,12724,7291,105930,846,20093,4892,118670,202,109,1,1
5250,741,52471,73,74487,645442,162106,4134,127068,126416,8764,5857,70517,5856,70498,15183,539656,223,31,5,1
9865,2274,170454,865,198552,997530,353150,4780,1906185,1913544,51907,8280,38126,8278,38127,4417,180177,90,38,2,1
32550,3689,480642,1721,67905,609558,143796,2149,128729,132357,6292,5808,22152,5956,22484,4995,211209,112,56,8,1
13793,2268,114079,291,309391,1822981,711316,2933,187338,186090,12152,5569,23914,5503,23782,16035,675263,189,93,21,1
28054,3215,286040,1123,1308337,4649028,4207230,6451,509400,509202,25790,1543,13574,1493,13526,16017,609683,516,36,1,1
33070,4314,527341,2221,36933,315045,82551,136,256488,254215,6317,7,3000,8,3225,324,3764,0,2,6,1
15920,3173,194905,855,59645,459074,131886,5432,1752551,1754891,17280,3509,18572,3688,18579,1777,20985,104,179,137,1
37044,5602,455595,2754,61382,437790,130024,1617,133532,139983,3458,8514,31716,8496,31972,454,4999,0,45,30,1
22632,1931,308926,618,75316,659335,159626,43,316586,312240,5215,2799,13316,2647,13304,2995,63268,40,23,12,1
2957,340,26365,31,94324,746068,192677,1696,44272,42263,2869,59,2070,56,1557,8205,87793,143,308,0,1
9666,2239,194461,1151,27677,267501,62559,3041,95931,96373,10207,5179,27479,5481,28656,3615,43213,49,1287,502,1
16830,3082,276780,1684,17515,119013,32510,1559,148872,156328,4124,13317,111940,13167,110986,2829,119992,0,727,753,1
2957,361,26786,30,29074,274732,61256,527,368955,363739,9612,4799,23970,5078,24646,4684,202392,0,650,564,1
10442,2409,221842,1275,252643,889616,894009,38,254425,253413,8144,13607,81437,13486,80900,3601,132978,184,88,31,1
29663,3042,450268,1361,652325,2175556,2279085,1542,181143,179392,7588,449,5500,457,5602,2899,116500,290,130,54,1
4789,724,34179,34,19227,158411,41616,139,16517,16517,1734,331,8980,325,8770,1538,61772,23,249,109,1
14415,3185,243010,1286,49155,399810,105332,42,13466,13466,142,5364,36357,5783,36735,5111,144807,238,55,3,1
6127,951,113406,469,45365,429768,98620,40,13539,13539,352,43494,277860,43258,277816,18187,754148,196,36,0,1
3563,438,43252,111,83429,754691,173690,1780,41146,42905,3762,12,790,12,891,3488,148248,3,59,88,1
10324,2342,190828,1160,115813,679230,233164,3403,74797,73405,7462,494,4101,494,3901,3474,136454,144,653,70,1
15501,2890,268935,1569,122361,704504,350292,3629,179345,179508,13485,31,2407,32,2608,3505,95770,229,2722,284,1
5146,724,53966,79,157192,877917,386300,5278,141908,141678,12207,2301,10124,2339,10427,12192,480683,317,42958,4589,1
13582,3213,244141,1392,193683,1079987,382972,2027,51836,51835,4940,10128,67915,12567,68067,63172,1268787,1783,3204,367,1
24933,1994,348791,571,148506,875357,265556,2342,149238,152877,4060,3286,50986,3296,51135,24099,975948,487,30,10,1
3413,432,38189,94,201574,826805,683977,6055,1200515,1197273,23360,4386,18883,4383,18618,4867,207960,181,146,15,1
11264,2280,222400,1378,230000,744095,808581,1635,137206,144931,3939,4253,21236,4254,21593,6031,260834,149,235,252,1
29150,3187,444117,1162,229333,736312,810391,654,241084,235311,5507,2501,11045,2502,10706,4763,211698,5,64,18,1
4682,585,33983,35,244215,734178,859854,227,259217,260940,6193,1079,5293,1174,5365,6598,299574,0,15,1,1
11488,2456,196344,1083,172603,693348,540829,2227,1294234,1293450,19182,3778,27951,3722,28594,15547,671868,333,121,92,1
26979,2709,387545,957,147687,708582,360793,4343,487110,495934,10111,2147,22272,2182,21763,4356,188108,145,13,5,1
4697,709,36247,48,213857,1138867,417397,1142,246036,240163,9655,2951,14142,6400,34002,3030,139134,0,1,0,1
9686,2321,158623,856,136925,1002775,259644,739,209103,206302,10610,6379,42152,2935,22385,42948,1776224,1113,186,29,1
11367,2074,234501,1026,11834,83501,21887,654,236395,236200,5469,27,2986,16,2844,1444517,61486253,26057,1,0,1
37900,3277,356447,2300,110227,965902,218990,3355,108962,109683,11630,58,2803,61,2876,2651,85528,31,166,96,1
41056,5620,537037,3502,154879,881009,380924,5462,1187258,1191521,44034,1432,8290,1455,8296,5489,73776,38,102,67,1
33602,6013,539778,4571,250640,1303090,476669,633,581658,579478,8304,2370,7209,2345,7186,4814,39775,267,1007,635,1
5117,763,49779,78,867745,3155810,2966455,32,264451,262078,1900,2870,13188,2878,13179,3790,129416,34,33,0,1
12591,2786,225425,1572,270246,907655,905245,13365,1429391,1436386,70998,307,15538,301,15576,20349,571091,505,15,13,1
28016,3042,424817,1168,22197,165028,45398,53,15733,15606,1011,2797,7669,3145,8774,10503,525214,153,103,74,1
38368,3085,358512,2297,325705,1566128,717788,38,20079,20079,804,6471,31044,6135,30089,13941,667323,163,0,0,1
42897,6123,582767,3711,176757,1040455,315458,2315,54619,54470,4957,330,7517,322,7391,15729,519069,426,0,0,1
26302,4830,457576,3816,21488,183113,47266,2179,46395,46394,4124,16,12204,14,12177,143362,4487116,4729,9,0,1
4820,541,67621,426,187888,962243,596779,2171,58502,58501,4326,6129,29188,6502,30426,10446,134251,238,0,0,1
10569,2123,201493,1316,258509,920712,892204,2076,54834,54834,3896,3202,21160,2877,20115,5844,47837,152,0,0,1
29149,3148,439975,1209,11938,46911,21211,2041,55464,55464,4271,4418,22408,4476,22485,38452,896266,1099,0,0,1
4645,574,34498,39,15166,112148,30433,5459,292301,292927,17650,4245,17498,4285,17438,30080,302463,1287,0,0,1
9299,2084,151219,829,53649,375675,99822,45,12897,13692,662,1489,20874,1344,21058,1258,16468,18,143,13,1
22373,4345,387111,3176,113777,672747,208097,27,16384,15463,1292,3328,16126,3325,15701,15454,195935,278,370,129,1
13536,2712,224885,1754,11429,49855,21039,1677,42304,42983,4283,11,1764,3,1813,3591,30049,46,119,26,1
2956,356,25276,31,226607,1549913,429920,330,23458,22779,3110,0,1732,0,1654,2424,115164,145,257,25,1
8663,1688,163591,1237,222725,706566,804767,141,320130,330352,3697,3484,11799,3595,11915,11950,567401,149,0,0,1
3475,341,83408,49,326895,1190995,1112350,1639,488805,479139,5235,3317,19312,3550,20243,6109,233822,94,0,0,1
39451,3194,356448,2437,208584,867931,680942,7671,264199,268909,10885,3184,45164,3089,44445,3885,175269,6,51,1,1
42293,6221,583802,3833,75140,569592,147270,2836,184933,181759,14947,3343,12697,3577,13863,5824,143914,232,0,0,1
29655,5229,433676,3542,150612,710885,368803,4285,192554,191981,9809,2365,22572,2155,21558,5422,209375,6,75,16,1
6730,1654,129041,1250,280109,1518713,528788,61,307702,307107,4380,361,16970,326,17357,3882,161033,0,71,14,1
17869,4632,329272,2729,28290,285722,59389,174,368049,368546,13342,513,10708,517,10433,6899,256454,170,43,15,1
23022,4962,407477,2820,20048,174093,38766,29,273616,272732,1665,4800,21945,4834,21874,10397,353367,224,142,15,1
5462,1299,109466,1068,96220,726463,191888,3176,1291846,1294672,13904,948,8969,917,8801,8300,82930,281,128,13,1
17799,4345,317117,2909,74670,401118,136067,43,452985,451742,2882,533,4628,527,4578,6391,115377,223,0,0,1
16029,3580,305136,1742,227603,712829,821720,1071,1050658,1051824,9757,35,7265,36,7324,2763,129407,32,0,0,1
4528,571,33863,38,201374,964694,645225,562,655859,653721,4964,24,5373,25,5305,3369,170424,0,150,12,1
10651,2297,183426,914,254242,908286,893450,41,179868,178743,1249,2632,10597,2732,10652,5593,122587,184,7,0,1
20587,2550,324581,1013,226074,710349,822601,2988,43699,44890,2934,3048,37968,3017,38578,2078,30084,86,0,0,1
33688,2878,371104,2648,327617,1129591,1123084,4893,1143756,1144790,42901,8113,49591,8493,50774,5051,72708,79,4,0,1
4809,1174,97161,858,15231,100305,30461,2419,121134,125582,4003,1142,3885,1318,4236,1054,10595,0,280,255,1
28556,6769,588172,3601,14326,94467,25372,3328,224531,220321,10529,4772,17782,4717,17343,764,9158,0,247,193,1
4593,812,47506,85,11833,51455,23632,2332,150648,153678,3504,484,3635,635,4329,907,5652,2,3,8,1
9763,2173,160255,1074,24598,163276,45469,2453,175589,173017,9067,3506,17190,3451,16685,3541,25131,52,128,129,1
3828,543,48578,135,15386,71626,29069,101,16190,16982,1098,3828,15554,3801,15613,690,8055,0,0,0,1
14771,3647,263011,2422,14925,76991,28085,34,14393,13474,1343,68,1260,68,1180,617,6874,0,43,68,1
